problem,optimizer,run_idx,fx_best,site
Schwen,nlopt_14,1,952.4217257690509,ft3
Schwen,nlopt_14,2,952.4217258257936,ft3
Schwen,nlopt_14,3,952.4217257127785,ft3
Schwen,nlopt_14,4,952.4217257486015,ft3
Schwen,nlopt_14,5,952.4217257528976,ft3
Schwen,nlopt_14,6,952.4217254466857,ft3
Schwen,nlopt_14,7,952.4217257648027,ft3
Schwen,nlopt_14,8,952.4217257590612,ft3
Schwen,nlopt_14,9,952.4217254465708,ft3
Schwen,nlopt_14,10,952.4217255011017,ft3
Schwen,nlopt_15,1,953.7757725185502,ft3
Schwen,nlopt_15,2,952.4316469537296,ft3
Schwen,nlopt_15,3,952.4222636878394,ft3
Schwen,nlopt_15,4,952.4222586420872,ft3
Schwen,nlopt_15,5,952.4251011647497,ft3
Schwen,nlopt_15,6,953.8509361457826,ft3
Schwen,nlopt_15,7,952.4226196362736,ft3
Schwen,nlopt_15,8,953.1940304423194,ft3
Schwen,nlopt_15,9,952.4229456615242,ft3
Schwen,nlopt_15,10,952.4227757037928,ft3
Schwen,nlopt_16,1,952.4225582027473,ft3
Schwen,nlopt_16,2,953.1944145539568,ft3
Schwen,nlopt_16,3,952.4226044360706,ft3
Schwen,nlopt_16,4,952.4220280405142,ft3
Schwen,nlopt_16,5,952.4232705555861,ft3
Schwen,nlopt_16,6,952.4227534026279,ft3
Schwen,nlopt_16,7,952.4231966493186,ft3
Schwen,nlopt_16,8,952.4223528509687,ft3
Schwen,nlopt_16,9,953.1955376467683,ft3
Schwen,nlopt_16,10,952.4237402870847,ft3
Schwen,nlopt_18,1,953.1939154600958,ft3
Schwen,nlopt_18,2,952.4311942250482,ft3
Schwen,nlopt_18,3,952.421832542074,ft3
Schwen,nlopt_18,4,952.4217290885905,ft3
Schwen,nlopt_18,5,952.4217329654899,ft3
Schwen,nlopt_18,6,952.4217994588143,ft3
Schwen,nlopt_18,7,952.4217431242333,ft3
Schwen,nlopt_18,8,952.4217264627324,ft3
Schwen,nlopt_18,9,952.4217286352066,ft3
Schwen,nlopt_18,10,952.4217299010023,ft3
Schwen,nlopt_21,1,952.4232327486169,ft3
Schwen,nlopt_21,2,952.4345901908271,ft3
Schwen,nlopt_21,3,952.4277511990664,ft3
Schwen,nlopt_21,4,952.4267495877947,ft3
Schwen,nlopt_21,5,952.4240067060945,ft3
Schwen,nlopt_21,6,952.4243004618155,ft3
Schwen,nlopt_21,7,952.445110767362,ft3
Schwen,nlopt_21,8,952.4247614960498,ft3
Schwen,nlopt_21,9,952.429291438855,ft3
Schwen,nlopt_21,10,952.4336105522896,ft3
Schwen,nlopt_23,1,953.204238243479,ft3
Schwen,nlopt_23,2,952.429522239317,ft3
Schwen,nlopt_23,3,952.4432148603611,ft3
Schwen,nlopt_23,4,953.2004494983162,ft3
Schwen,nlopt_23,5,952.4273235730909,ft3
Schwen,nlopt_23,6,953.1999036423778,ft3
Schwen,nlopt_23,7,952.432056857783,ft3
Schwen,nlopt_23,8,952.4275051841526,ft3
Schwen,nlopt_23,9,952.4268614185987,ft3
Schwen,nlopt_23,10,952.4248257322052,ft3
Schwen,nlopt_26,1,3154.1529320215705,ft3
Schwen,nlopt_26,2,2041.6114890401934,ft3
Schwen,nlopt_26,3,2655.969720693231,ft3
Schwen,nlopt_26,4,1697.0063609372512,ft3
Schwen,nlopt_26,5,3057.9404666575074,ft3
Schwen,nlopt_26,6,2585.8430262155994,ft3
Schwen,nlopt_26,7,2771.219886141269,ft3
Schwen,nlopt_26,8,2796.102859060035,ft3
Schwen,nlopt_26,9,2608.985159230783,ft3
Schwen,nlopt_26,10,3173.1131941666576,ft3
Schwen,nlopt_28,1,954.3499612142635,ft3
Schwen,nlopt_28,2,953.9670935167437,ft3
Schwen,nlopt_28,3,952.5304848894316,ft3
Schwen,nlopt_28,4,952.96436458402,ft3
Schwen,nlopt_28,5,954.2822005217016,ft3
Schwen,nlopt_28,6,954.0892790123644,ft3
Schwen,nlopt_28,7,953.66334827633,ft3
Schwen,nlopt_28,8,955.247350960784,ft3
Schwen,nlopt_28,9,954.4032324075246,ft3
Schwen,nlopt_28,10,954.139776984806,ft3
Schwen,nlopt_29,1,952.4316933348974,ft3
Schwen,nlopt_29,2,952.4590256925771,ft3
Schwen,nlopt_29,3,952.4251758887573,ft3
Schwen,nlopt_29,4,952.4263752393398,ft3
Schwen,nlopt_29,5,952.4226702890797,ft3
Schwen,nlopt_29,6,952.4283674743557,ft3
Schwen,nlopt_29,7,952.4230659020549,ft3
Schwen,nlopt_29,8,952.4294084981572,ft3
Schwen,nlopt_29,9,952.454373108811,ft3
Schwen,nlopt_29,10,952.4243013858844,ft3
Schwen,nlopt_34,1,953.8520087291294,ft3
Schwen,nlopt_34,2,952.4324285901397,ft3
Schwen,nlopt_34,3,952.426438449508,ft3
Schwen,nlopt_34,4,953.1978628565931,ft3
Schwen,nlopt_34,5,952.4255400374653,ft3
Schwen,nlopt_34,6,953.7753035402674,ft3
Schwen,nlopt_34,7,952.6982926091231,ft3
Schwen,nlopt_34,8,953.8438797096086,ft3
Schwen,nlopt_34,9,953.1983664122145,ft3
Schwen,nlopt_34,10,952.4348536075793,ft3
Schwen,nlopt_36,1,952.4217257049689,ft3
Schwen,nlopt_36,2,952.4217258070453,ft3
Schwen,nlopt_36,3,952.4217254935509,ft3
Schwen,nlopt_36,4,952.4217254693594,ft3
Schwen,nlopt_36,5,952.4217255903715,ft3
Schwen,nlopt_36,6,952.4217257304441,ft3
Schwen,nlopt_36,7,952.4217254629023,ft3
Schwen,nlopt_36,8,952.4217254948245,ft3
Schwen,nlopt_36,9,952.4217257017953,ft3
Schwen,nlopt_36,10,952.4217255204627,ft3
Schwen,nlopt_37,1,952.4217255605492,ft3
Schwen,nlopt_37,2,952.421725655746,ft3
Schwen,nlopt_37,3,952.4217256072335,ft3
Schwen,nlopt_37,4,952.4217256912015,ft3
Schwen,nlopt_37,5,952.4217257542167,ft3
Schwen,nlopt_37,6,952.4217255863275,ft3
Schwen,nlopt_37,7,952.4217256967781,ft3
Schwen,nlopt_37,8,952.4217254671811,ft3
Schwen,nlopt_37,9,952.4217254646708,ft3
Schwen,nlopt_37,10,952.4217257574763,ft3
Schwen,nlopt_39,1,952.4256553608782,ft3
Schwen,nlopt_39,2,952.4238650821752,ft3
Schwen,nlopt_39,3,953.8496305066517,ft3
Schwen,nlopt_39,4,952.4306117700617,ft3
Schwen,nlopt_39,5,952.4338342086952,ft3
Schwen,nlopt_39,6,952.4238930049293,ft3
Schwen,nlopt_39,7,952.4282508804279,ft3
Schwen,nlopt_39,8,952.4264894346277,ft3
Schwen,nlopt_39,9,952.4292772860254,ft3
Schwen,nlopt_39,10,952.4241914371505,ft3
Schwen,tnc,1,954.2509302781671,ft3
Schwen,tnc,2,952.7728878276757,ft3
Schwen,tnc,3,952.950827245079,ft3
Schwen,tnc,4,953.6663890657805,ft3
Schwen,tnc,5,953.8373220685627,ft3
Schwen,tnc,6,954.0125514993391,ft3
Schwen,tnc,7,953.1012360825002,ft3
Schwen,tnc,8,953.704813961892,ft3
Schwen,tnc,9,952.7615607332402,ft3
Schwen,tnc,10,952.9364905363436,ft3
Schwen,trust-krylov,1,3768.6165723739346,ft3
Schwen,trust-krylov,2,4348.097900967715,ft3
Schwen,trust-krylov,3,2711.98417972697,ft3
Schwen,trust-krylov,4,1507.706312421465,ft3
Schwen,trust-krylov,5,4747.368720321878,ft3
Schwen,trust-krylov,6,2083.564504389817,ft3
Schwen,trust-krylov,7,2567.358071669451,ft3
Schwen,trust-krylov,8,1641.0337853062613,ft3
Schwen,trust-krylov,9,1450.8517230392472,ft3
Schwen,trust-krylov,10,2298.602399880283,ft3
Schwen,trust-ncg,1,3257.6201942991834,ft3
Schwen,trust-ncg,2,3727.900170270486,ft3
Schwen,trust-ncg,3,2047.1273101467314,ft3
Schwen,trust-ncg,4,2585.324241108945,ft3
Schwen,trust-ncg,5,6942.185613874462,ft3
Schwen,trust-ncg,6,7952.256632393137,ft3
Schwen,trust-ncg,7,10940.24065550579,ft3
Schwen,trust-ncg,8,7790.304058944945,ft3
Schwen,trust-ncg,9,5659.831343045784,ft3
Schwen,trust-ncg,10,5224.570065950964,ft3
Smith,SLSQP,1,26615.1093501543,ft3
Smith,SLSQP,2,270153.5809741765,ft3
Smith,SLSQP,3,360816.77545650327,ft3
Smith,SLSQP,4,586150.0461152047,ft3
Smith,SLSQP,5,144819.52291953808,ft3
Smith,SLSQP,6,407181.14301292686,ft3
Smith,SLSQP,7,136775.848428589,ft3
Smith,SLSQP,8,237299.09887810302,ft3
Smith,SLSQP,9,461128.6752610612,ft3
Smith,SLSQP,10,26060.890630157708,ft3
Smith,COBYLA,1,36588.01382808939,ft3
Smith,COBYLA,2,33743.928139433236,ft3
Smith,COBYLA,3,35645.83901350108,ft3
Smith,COBYLA,4,32976.39435216479,ft3
Smith,COBYLA,5,33898.53513230627,ft3
Smith,COBYLA,6,35901.189525781614,ft3
Smith,COBYLA,7,30921.4089254184,ft3
Smith,COBYLA,8,33796.75893145518,ft3
Smith,COBYLA,9,35171.0387879389,ft3
Smith,COBYLA,10,32368.04312571963,ft3
Smith,fides,1,20922.257345977592,ft3
Smith,fides,2,20922.489031987498,ft3
Smith,fides,3,21608.01146220954,ft3
Smith,fides,4,20922.156791881644,ft3
Smith,fides,5,20922.220288933877,ft3
Smith,fides,6,20922.31230062138,ft3
Smith,fides,7,20922.36448616303,ft3
Smith,fides,8,20922.173315492986,ft3
Smith,fides,9,20922.191186960998,ft3
Smith,fides,10,20922.233058388916,ft3
Smith,BFGS,1,683352.8661099796,ft3
Smith,BFGS,2,3127886.6353156604,ft3
Smith,BFGS,3,1859672.063750849,ft3
Smith,BFGS,4,6153438.8624768695,ft3
Smith,BFGS,5,712122.6222934858,ft3
Smith,BFGS,6,4684559.073136895,ft3
Smith,BFGS,7,468124.49096662074,ft3
Smith,BFGS,8,2276534.5458016344,ft3
Smith,BFGS,9,4000916.9468388874,ft3
Smith,BFGS,10,10532945.685662,ft3
Smith,dogleg,1,1544487.7116000499,ft3
Smith,dogleg,2,1090267.0712805404,ft3
Smith,dogleg,3,2715250.93158766,ft3
Smith,dogleg,4,1052560.512190614,ft3
Smith,dogleg,5,1251072.846609793,ft3
Smith,dogleg,6,746374.880867208,ft3
Smith,dogleg,7,1286250.2689487296,ft3
Smith,dogleg,8,1037386.0525523543,ft3
Smith,dogleg,9,1396554.8919080608,ft3
Smith,dogleg,10,1368278.8384078084,ft3
Smith,ipopt,1,28521.769071907234,ft3
Smith,ipopt,2,42739.87421510344,ft3
Smith,ipopt,3,25960.915226650184,ft3
Smith,ipopt,4,42813.58732221474,ft3
Smith,ipopt,5,42759.05568936358,ft3
Smith,ipopt,6,60536.03662508159,ft3
Smith,ipopt,7,29414.1432478326,ft3
Smith,ipopt,8,59758.77289943563,ft3
Smith,ipopt,9,26759.280541289347,ft3
Smith,ipopt,10,32133.641510259782,ft3
Smith,cmaes,1,16387360256448.975,ft3
Smith,cmaes,2,19915554033.290443,ft3
Smith,cmaes,3,352862418553.5822,ft3
Smith,cmaes,4,97143883981.17769,ft3
Smith,cmaes,5,3744350287543.465,ft3
Smith,cmaes,6,7197347264205.991,ft3
Smith,cmaes,7,37609219.84415992,ft3
Smith,cmaes,8,1893230284288.0276,ft3
Smith,cmaes,9,475123571662.0425,ft3
Smith,cmaes,10,64134732024.232735,ft3
Smith,pyswarm,1,99803.46311844344,ft3
Smith,pyswarm,2,83378.58308199812,ft3
Smith,pyswarm,3,100746.74805358506,ft3
Smith,pyswarm,4,54788.38955577215,ft3
Smith,pyswarm,5,99071.32368739833,ft3
Smith,pyswarm,6,92273.6239961561,ft3
Smith,pyswarm,7,87422.66632316599,ft3
Smith,pyswarm,8,84823.3281055091,ft3
Smith,pyswarm,9,94900.38094568088,ft3
Smith,pyswarm,10,44590.63205561805,ft3
Smith,L-BFGS-B,1,21647.843748762196,ft3
Smith,L-BFGS-B,2,24693.893010131313,ft3
Smith,L-BFGS-B,3,24695.19374181466,ft3
Smith,L-BFGS-B,4,24599.11677453307,ft3
Smith,L-BFGS-B,5,22519.858137921397,ft3
Smith,L-BFGS-B,6,24693.383475309885,ft3
Smith,L-BFGS-B,7,23359.78271817376,ft3
Smith,L-BFGS-B,8,24685.772014435497,ft3
Smith,L-BFGS-B,9,23887.798688179075,ft3
Smith,L-BFGS-B,10,22520.665278035485,ft3
Smith,Nelder-Mead,1,38236.871594202246,ft3
Smith,Nelder-Mead,2,38998.89591735647,ft3
Smith,Nelder-Mead,3,46925.12678825505,ft3
Smith,Nelder-Mead,4,34694.38498584359,ft3
Smith,Nelder-Mead,5,45392.72228941079,ft3
Smith,Nelder-Mead,6,42333.47116536823,ft3
Smith,Nelder-Mead,7,39450.86710712063,ft3
Smith,Nelder-Mead,8,37493.51056224654,ft3
Smith,Nelder-Mead,9,42985.458535018704,ft3
Smith,Nelder-Mead,10,42126.08489603788,ft3
Smith,cg,1,5008024.818175559,ft3
Smith,cg,2,9477386.827271972,ft3
Smith,cg,3,1645574.4232417983,ft3
Smith,cg,4,590765.0021466436,ft3
Smith,cg,5,9937364.216015987,ft3
Smith,cg,6,6342922.345649919,ft3
Smith,cg,7,647972.8967665008,ft3
Smith,cg,8,86262.24885275832,ft3
Smith,cg,9,3391881.7264214125,ft3
Smith,cg,10,10851371.541217916,ft3
Smith,newton-cg,1,104291139500.26633,ft3
Smith,newton-cg,2,132219.39290554193,ft3
Smith,newton-cg,3,1966545157.3402133,ft3
Smith,newton-cg,4,1010279.9471986643,ft3
Smith,newton-cg,5,27687807938.35685,ft3
Smith,newton-cg,6,171840885.3117406,ft3
Smith,newton-cg,7,1150591.2703243447,ft3
Smith,newton-cg,8,15282817695.365124,ft3
Smith,newton-cg,9,982857944.1636721,ft3
Smith,newton-cg,10,82238576.49822253,ft3
Smith,nlopt_11,1,22523.128917593196,ft3
Smith,nlopt_11,2,24590.253712232272,ft3
Smith,nlopt_11,3,22515.64900899663,ft3
Smith,nlopt_11,4,22520.95375336555,ft3
Smith,nlopt_11,5,22520.4206198488,ft3
Smith,nlopt_11,6,24592.759173551123,ft3
Smith,nlopt_11,7,21608.91432376563,ft3
Smith,nlopt_11,8,22513.997895468558,ft3
Smith,nlopt_11,9,22520.090315330694,ft3
Smith,nlopt_11,10,22519.384072012836,ft3
Smith,nlopt_12,1,28534.448010428685,ft3
Smith,nlopt_12,2,25642.449824547097,ft3
Smith,nlopt_12,3,67487.31030040627,ft3
Smith,nlopt_12,4,36895.135458065946,ft3
Smith,nlopt_12,5,27067.261041412854,ft3
Smith,nlopt_12,6,28228.588733834404,ft3
Smith,nlopt_12,7,29739.7831558119,ft3
Smith,nlopt_12,8,27421.41493702685,ft3
Smith,nlopt_12,9,28473.14058030193,ft3
Smith,nlopt_12,10,27498.971418503876,ft3
Smith,nlopt_13,1,20923.488544743817,ft3
Smith,nlopt_13,2,24592.19333060278,ft3
Smith,nlopt_13,3,22521.93908434541,ft3
Smith,nlopt_13,4,20924.568969727377,ft3
Smith,nlopt_13,5,20925.822862205398,ft3
Smith,nlopt_13,6,22520.747804254257,ft3
Smith,nlopt_13,7,20924.008953940476,ft3
Smith,nlopt_13,8,22521.15137903597,ft3
Smith,nlopt_13,9,20925.162021370754,ft3
Smith,nlopt_13,10,24591.77503776435,ft3
Smith,nlopt_14,1,24592.624685093673,ft3
Smith,nlopt_14,2,22517.931359031263,ft3
Smith,nlopt_14,3,20927.41660835278,ft3
Smith,nlopt_14,4,20928.02458429739,ft3
Smith,nlopt_14,5,24599.973341254237,ft3
Smith,nlopt_14,6,22516.129239838283,ft3
Smith,nlopt_14,7,24590.31313258938,ft3
Smith,nlopt_14,8,22521.40000037143,ft3
Smith,nlopt_14,9,22521.824028245992,ft3
Smith,nlopt_14,10,24692.19986323308,ft3
Smith,nlopt_15,1,32968.0829947567,ft3
Smith,nlopt_15,2,24934.272628509374,ft3
Smith,nlopt_15,3,26530.033150468487,ft3
Smith,nlopt_15,4,26263.958454832726,ft3
Smith,nlopt_15,5,26164.64089763684,ft3
Smith,nlopt_15,6,29411.152161569946,ft3
Smith,nlopt_15,7,26146.356487513447,ft3
Smith,nlopt_15,8,25065.871158663045,ft3
Smith,nlopt_15,9,27184.769840601213,ft3
Smith,nlopt_15,10,25388.652113876615,ft3
Smith,nlopt_16,1,1650250867601.6099,ft3
Smith,nlopt_16,2,1233890364.6795735,ft3
Smith,nlopt_16,3,6436675092.571586,ft3
Smith,nlopt_16,4,69355590471.05641,ft3
Smith,nlopt_16,5,228307116868.34955,ft3
Smith,nlopt_16,6,10992873462.545313,ft3
Smith,nlopt_16,7,1396681532387.151,ft3
Smith,nlopt_16,8,2117027099.867485,ft3
Smith,nlopt_16,9,19588999274.976326,ft3
Smith,nlopt_16,10,148604226273989.94,ft3
Smith,nlopt_18,1,28904.047187643246,ft3
Smith,nlopt_18,2,32686.446746201233,ft3
Smith,nlopt_18,3,24598.075047911072,ft3
Smith,nlopt_18,4,21620.050509974408,ft3
Smith,nlopt_18,5,24594.29465750414,ft3
Smith,nlopt_18,6,32883.37998866437,ft3
Smith,nlopt_18,7,25666.362481509652,ft3
Smith,nlopt_18,8,24710.19943021072,ft3
Smith,nlopt_18,9,60019.66165771801,ft3
Smith,nlopt_18,10,26157.5569006288,ft3
Smith,nlopt_21,1,26162.879814712254,ft3
Smith,nlopt_21,2,25673.668001913138,ft3
Smith,nlopt_21,3,26683.911079027006,ft3
Smith,nlopt_21,4,25732.963242038637,ft3
Smith,nlopt_21,5,26079.839107495456,ft3
Smith,nlopt_21,6,32873.97733682124,ft3
Smith,nlopt_21,7,41724.34634703713,ft3
Smith,nlopt_21,8,24721.979079147426,ft3
Smith,nlopt_21,9,42852.84069519669,ft3
Smith,nlopt_21,10,24742.440327793152,ft3
Smith,nlopt_23,1,26216.11788857091,ft3
Smith,nlopt_23,2,27413.380631755546,ft3
Smith,nlopt_23,3,25679.929404471215,ft3
Smith,nlopt_23,4,113277.59387340916,ft3
Smith,nlopt_23,5,25686.736516159017,ft3
Smith,nlopt_23,6,60537.33842672205,ft3
Smith,nlopt_23,7,60539.4653739151,ft3
Smith,nlopt_23,8,26219.44191327773,ft3
Smith,nlopt_23,9,26702.71288907785,ft3
Smith,nlopt_23,10,58122.46113217901,ft3
Smith,nlopt_26,1,60799.13707844382,ft3
Smith,nlopt_26,2,19348572.537719242,ft3
Smith,nlopt_26,3,11935786949.708181,ft3
Smith,nlopt_26,4,3274531448.836477,ft3
Smith,nlopt_26,5,4928675886.14066,ft3
Smith,nlopt_26,6,19765755.251400203,ft3
Smith,nlopt_26,7,700026.2206127368,ft3
Smith,nlopt_26,8,363555.0642545391,ft3
Smith,nlopt_26,9,169433.5648954963,ft3
Smith,nlopt_26,10,14510394813.693775,ft3
Smith,nlopt_28,1,28409.083251323013,ft3
Smith,nlopt_28,2,42909.150210567444,ft3
Smith,nlopt_28,3,29437.82055770167,ft3
Smith,nlopt_28,4,34651.69140390216,ft3
Smith,nlopt_28,5,31992.95235661405,ft3
Smith,nlopt_28,6,35472.184156280695,ft3
Smith,nlopt_28,7,25264.424397153893,ft3
Smith,nlopt_28,8,35286.36596547302,ft3
Smith,nlopt_28,9,33733.64858881445,ft3
Smith,nlopt_28,10,26306.491865578086,ft3
Smith,nlopt_29,1,148340.64471684085,ft3
Smith,nlopt_29,2,2084338436240.494,ft3
Smith,nlopt_29,3,148355.55475285585,ft3
Smith,nlopt_29,4,223458772.60935608,ft3
Smith,nlopt_29,5,148349.966275704,ft3
Smith,nlopt_29,6,1845473899.0769353,ft3
Smith,nlopt_29,7,113727.67046967536,ft3
Smith,nlopt_29,8,152087871205.02353,ft3
Smith,nlopt_29,9,480490150371.3447,ft3
Smith,nlopt_29,10,9590860798322.016,ft3
Smith,nlopt_34,1,26151.104122295652,ft3
Smith,nlopt_34,2,33131.87638412694,ft3
Smith,nlopt_34,3,42796.247859121504,ft3
Smith,nlopt_34,4,41759.86183825968,ft3
Smith,nlopt_34,5,42530.92829755853,ft3
Smith,nlopt_34,6,28256.63480665509,ft3
Smith,nlopt_34,7,28900.152767588697,ft3
Smith,nlopt_34,8,58120.39326327999,ft3
Smith,nlopt_34,9,28548.69437344555,ft3
Smith,nlopt_34,10,35422.33594992734,ft3
Smith,nlopt_36,1,20925.490372352597,ft3
Smith,nlopt_36,2,21610.736966501194,ft3
Smith,nlopt_36,3,24590.64977109968,ft3
Smith,nlopt_36,4,21610.411575277725,ft3
Smith,nlopt_36,5,21614.16454445394,ft3
Smith,nlopt_36,6,23672.996202359176,ft3
Smith,nlopt_36,7,24591.822548422017,ft3
Smith,nlopt_36,8,24691.443577735838,ft3
Smith,nlopt_36,9,24591.733318408642,ft3
Smith,nlopt_36,10,20930.131862637583,ft3
Smith,nlopt_37,1,22516.80390293672,ft3
Smith,nlopt_37,2,22516.044559165923,ft3
Smith,nlopt_37,3,21609.77684252574,ft3
Smith,nlopt_37,4,24593.05543522254,ft3
Smith,nlopt_37,5,22516.200357652266,ft3
Smith,nlopt_37,6,24592.380061454565,ft3
Smith,nlopt_37,7,21608.73685479031,ft3
Smith,nlopt_37,8,24593.066212859336,ft3
Smith,nlopt_37,9,22521.616565158492,ft3
Smith,nlopt_37,10,22515.450185613554,ft3
Smith,nlopt_39,1,42855.75831401488,ft3
Smith,nlopt_39,2,60124.30571518868,ft3
Smith,nlopt_39,3,42764.134435061686,ft3
Smith,nlopt_39,4,45138.78325010174,ft3
Smith,nlopt_39,5,28658.846805030116,ft3
Smith,nlopt_39,6,25667.686886691816,ft3
Smith,nlopt_39,7,42377.60221779392,ft3
Smith,nlopt_39,8,23571.16019958929,ft3
Smith,nlopt_39,9,26239.96255724652,ft3
Smith,nlopt_39,10,60028.14831750173,ft3
Smith,tnc,1,28207.373294259094,ft3
Smith,tnc,2,31142.775943092613,ft3
Smith,tnc,3,32146.8273357558,ft3
Smith,tnc,4,30384.228270316173,ft3
Smith,tnc,5,30533.69358791977,ft3
Smith,tnc,6,30843.994949733977,ft3
Smith,tnc,7,31145.57407227163,ft3
Smith,tnc,8,30207.20173355596,ft3
Smith,tnc,9,27996.802112136877,ft3
Smith,tnc,10,31315.26624502706,ft3
Smith,trust-krylov,1,66379.56891946997,ft3
Smith,trust-krylov,2,103435.85120853824,ft3
Smith,trust-krylov,3,75226.35560818638,ft3
Smith,trust-krylov,4,74314.97348829459,ft3
Smith,trust-krylov,5,73126.60382555707,ft3
Smith,trust-krylov,6,35363.867517526785,ft3
Smith,trust-krylov,7,38535.09325270004,ft3
Smith,trust-krylov,8,79646.18657658307,ft3
Smith,trust-krylov,9,39873.60395786273,ft3
Smith,trust-krylov,10,68401.11785992737,ft3
Smith,trust-ncg,1,69149.34582319109,ft3
Smith,trust-ncg,2,59586.6084979182,ft3
Smith,trust-ncg,3,47809.172656642535,ft3
Smith,trust-ncg,4,71793.69126733548,ft3
Smith,trust-ncg,5,69948.29440589911,ft3
Smith,trust-ncg,6,58252.46955795822,ft3
Smith,trust-ncg,7,64246.41284930244,ft3
Smith,trust-ncg,8,31638.845951211388,ft3
Smith,trust-ncg,9,75749.75357066414,ft3
Smith,trust-ncg,10,40732.100348805216,ft3
Sneyd,SLSQP,1,-319.792328473579,ft3
Sneyd,SLSQP,2,-319.7923313393255,ft3
Sneyd,SLSQP,3,-319.7923252503688,ft3
Sneyd,SLSQP,4,-319.7923316352597,ft3
Sneyd,SLSQP,5,-319.7923299640205,ft3
Sneyd,SLSQP,6,-319.7923341360967,ft3
Sneyd,SLSQP,7,-319.7923333017238,ft3
Sneyd,SLSQP,8,-319.7923292285002,ft3
Sneyd,SLSQP,9,-319.792329740846,ft3
Sneyd,SLSQP,10,-319.79232950006235,ft3
Sneyd,COBYLA,1,-316.73874553054003,ft3
Sneyd,COBYLA,2,-313.89439442277126,ft3
Sneyd,COBYLA,3,-314.186872891273,ft3
Sneyd,COBYLA,4,-313.05771857530027,ft3
Sneyd,COBYLA,5,-316.653788897877,ft3
Sneyd,COBYLA,6,-317.6529501006535,ft3
Sneyd,COBYLA,7,-315.05461054867857,ft3
Sneyd,COBYLA,8,-313.8044480103304,ft3
Sneyd,COBYLA,9,-312.7822489635794,ft3
Sneyd,COBYLA,10,-311.7731473161331,ft3
Sneyd,fides,1,-319.79232847883594,ft3
Sneyd,fides,2,-319.79232991308993,ft3
Sneyd,fides,3,-319.7923292829343,ft3
Sneyd,fides,4,-319.79233022785746,ft3
Sneyd,fides,5,-319.79232975885725,ft3
Sneyd,fides,6,-319.79233171530666,ft3
Sneyd,fides,7,-319.792331045427,ft3
Sneyd,fides,8,-319.7923291830911,ft3
Sneyd,fides,9,-319.79233028302485,ft3
Sneyd,fides,10,-319.7923310061041,ft3
Sneyd,BFGS,1,-319.40231703823446,ft3
Sneyd,BFGS,2,-319.74201287263435,ft3
Sneyd,BFGS,3,-319.6893042351577,ft3
Sneyd,BFGS,4,-319.21164984199197,ft3
Sneyd,BFGS,5,-319.76904419551437,ft3
Sneyd,BFGS,6,-319.5620545449577,ft3
Sneyd,BFGS,7,-319.64554206271896,ft3
Sneyd,BFGS,8,-319.7232013573849,ft3
Sneyd,BFGS,9,-319.77040059951247,ft3
Sneyd,BFGS,10,-319.72770726581405,ft3
Sneyd,dogleg,1,-225.48757527577155,ft3
Sneyd,dogleg,2,-249.7504214553933,ft3
Sneyd,dogleg,3,-231.5902285738358,ft3
Sneyd,dogleg,4,-262.55661691444675,ft3
Sneyd,dogleg,5,-222.68866749510735,ft3
Sneyd,dogleg,6,-231.19122634892034,ft3
Sneyd,dogleg,7,-234.2564586205595,ft3
Sneyd,dogleg,8,-212.544844383165,ft3
Sneyd,dogleg,9,-244.44769420479366,ft3
Sneyd,dogleg,10,-222.53525027930544,ft3
Sneyd,ipopt,1,-319.7917871926855,ft3
Sneyd,ipopt,2,-319.79170965560985,ft3
Sneyd,ipopt,3,-319.79203862063764,ft3
Sneyd,ipopt,4,-319.79201867050756,ft3
Sneyd,ipopt,5,-319.79209487257305,ft3
Sneyd,ipopt,6,-319.79184758607283,ft3
Sneyd,ipopt,7,-319.7917111994353,ft3
Sneyd,ipopt,8,-319.79193083157315,ft3
Sneyd,ipopt,9,-319.7919295575876,ft3
Sneyd,ipopt,10,-319.7919403679965,ft3
Sneyd,cmaes,1,-319.79234288588094,ft3
Sneyd,cmaes,2,-319.7923415274271,ft3
Sneyd,cmaes,3,-319.7923442689089,ft3
Sneyd,cmaes,4,-319.7923448285165,ft3
Sneyd,cmaes,5,-319.79234562534367,ft3
Sneyd,cmaes,6,-319.79234504848125,ft3
Sneyd,cmaes,7,-319.79234068995265,ft3
Sneyd,cmaes,8,-319.7923439902263,ft3
Sneyd,cmaes,9,-319.792342164603,ft3
Sneyd,cmaes,10,-319.79234395495007,ft3
Sneyd,pyswarm,1,-311.83267140247045,ft3
Sneyd,pyswarm,2,-317.1767155050887,ft3
Sneyd,pyswarm,3,-313.6196136135598,ft3
Sneyd,pyswarm,4,-311.45522361560637,ft3
Sneyd,pyswarm,5,-315.6423239956013,ft3
Sneyd,pyswarm,6,-312.54656745762264,ft3
Sneyd,pyswarm,7,-309.4609890495826,ft3
Sneyd,pyswarm,8,-313.4580005896449,ft3
Sneyd,pyswarm,9,-308.49075231347285,ft3
Sneyd,pyswarm,10,-313.62607442441265,ft3
Sneyd,L-BFGS-B,1,-319.7922924476593,ft3
Sneyd,L-BFGS-B,2,-319.7923247575485,ft3
Sneyd,L-BFGS-B,3,-319.7923205876881,ft3
Sneyd,L-BFGS-B,4,-319.79231598623136,ft3
Sneyd,L-BFGS-B,5,-319.7923289650607,ft3
Sneyd,L-BFGS-B,6,-319.79229595331606,ft3
