problem,optimizer,run_idx,optimality_gap
Laske,fides,1,108.32512005186248
Laske,fides,1,57.52945392093034
Laske,fides,1,57.302530371648345
Laske,fides,1,98.35200881605891
Laske,fides,1,40.94268781344243
Laske,fides,1,115.72097867340256
Laske,fides,1,67.4464077299591
Laske,fides,1,101.43106452969704
Laske,fides,1,103.4974389771765
Laske,fides,1,27.035580089914788
Laske,fides,1,86.31215006256178
Laske,fides,1,1144.0326877428986
Laske,fides,1,3464.322555729873
Laske,fides,1,6.040883135938202e-07
Laske,fides,1,57.75990704121335
Laske,fides,1,61.043420762100425
Laske,fides,1,4.629543468581687e-07
Laske,fides,1,35.919766332078325
Laske,fides,1,23.321013951192924
Laske,fides,1,127.37223439960877
Laske,fides,1,337.84841015089273
Laske,fides,1,76.2868387980705
Laske,fides,1,102.89686719372332
Laske,fides,1,112.01773156534574
Laske,fides,1,94.3671761000677
Laske,fides,1,85.41737038677132
Laske,fides,1,158.67405506136487
Laske,fides,1,5.989352871438314e-07
Laske,fides,1,104.66990593496007
Laske,fides,1,131.60474985889022
Laske,fides,1,94.6077312370681
Laske,fides,1,57.3025166246141
Laske,fides,1,73.70155901245585
Laske,fides,1,60.26353368403818
Laske,fides,1,73.70157043762225
Laske,fides,1,112.07815454667474
Laske,fides,1,5050273.605652207
Laske,fides,1,115.96914924771517
Laske,fides,1,103.49746434722147
Laske,fides,1,140.17477846738296
Laske,fides,1,126.12471330832358
Laske,fides,1,159.1103044774914
Laske,fides,1,21.14478312903435
Laske,fides,1,73.70154086029999
Laske,fides,1,93.6202824732851
Laske,fides,1,73.70108639897973
Laske,fides,1,125.27732082738453
Laske,fides,1,128.38273526916538
Laske,fides,1,86.31443781774948
Laske,fides,1,95.28921256582748
Laske,fides,1,9.70323242199811e-07
Laske,fides,1,102.69285766584892
Laske,fides,1,99.18144142360205
Laske,fides,1,1821.2815040596947
Laske,fides,1,130.17844956454775
Laske,fides,1,94.30641302206789
Laske,fides,1,102.89687790542467
Laske,fides,1,83.5069539852608
Laske,fides,1,89.47900789932078
Laske,fides,1,57.631179134621675
Laske,fides,1,74.34594350726258
Laske,fides,1,112.07806358474255
Laske,fides,1,98.18477428165642
Laske,fides,1,86.31442912545458
Laske,fides,1,94.60753440970285
Laske,fides,1,49.82338656590855
Laske,fides,1,128.98710670486543
Laske,fides,1,60.26353245131321
Laske,fides,1,122.71319131711073
Laske,fides,1,40.942687846128024
Laske,fides,1,127.37025957834987
Laske,fides,1,103.49743590294065
Laske,fides,1,94.59644040383603
Laske,fides,1,116.5778468762631
Laske,fides,1,425.52804953864415
Laske,fides,1,141.4690403334768
Laske,fides,1,74.20499932884644
Laske,fides,1,115.85076546571509
Laske,fides,1,23.321013525298213
Laske,fides,1,96.07313757929882
Laske,fides,1,83.03834098805771
Laske,fides,1,23981.330552004856
Laske,fides,1,110.58535431263772
Laske,fides,1,136.86144807016365
Laske,fides,1,76.90315455973587
Laske,fides,1,86.31442822890108
Laske,fides,1,23.32101307019468
Laske,fides,1,99.18126105450455
Laske,fides,1,122.27913842417593
Laske,fides,1,66.15880271022763
Laske,fides,1,92.45409565900826
Laske,fides,1,23.321014329134982
Laske,fides,1,86.3144099446734
Laske,fides,1,127.37024429934036
Laske,fides,1,140.17482917490793
Laske,fides,1,115.96914775072753
Laske,fides,1,102.89688052087513
Laske,fides,1,57.48226095846866
Laske,fides,1,102.17312103972876
Laske,fides,1,49.91279551524008
Laske,fides,1,63.885277871553
Laske,fides,1,114.8931612108828
Laske,fides,1,181405.975619276
Laske,fides,1,127.69076640617908
Laske,fides,1,99.65475975577488
Laske,fides,1,6.239042136257922e-07
Laske,fides,1,102.89773656892805
Laske,fides,1,58.84789795493475
Laske,fides,1,27.035580601249364
Laske,fides,1,102.69286640533585
Laske,fides,1,59.68385184989347
Laske,fides,1,14.129770386608755
Laske,fides,1,171.74998112739576
Laske,fides,1,5.371117595132091e-07
Laske,fides,1,48.908478246697825
Laske,fides,1,115.85050801458362
Laske,fides,1,125.27732531934407
Laske,fides,1,35.91976476417915
Laske,fides,1,49.912793712104644
Laske,fides,1,93.61994330499869
Laske,fides,1,115.96914955384398
Laske,fides,1,87.47319813659556
Laske,fides,1,80.00254384405059
Laske,fides,1,73.70158359492808
Laske,fides,1,3516.0492763927377
Laske,fides,1,99.44024466873822
Laske,fides,1,127.37076192715847
Laske,fides,1,136.94843267534122
Laske,fides,1,90075861116162.67
Laske,fides,1,100.81546865719582
Laske,fides,1,108.03720522290797
Laske,fides,1,102.69286842896531
Laske,fides,1,75.80877748834166
Laske,fides,1,49.912798179248796
Laske,fides,1,8107988628.276101
Laske,fides,1,87.83534166787791
Laske,fides,1,60.67544347278465
Laske,fides,1,138.0477221526839
Laske,fides,1,1097.4915947074694
Laske,fides,1,130.697083287513
Laske,fides,1,87.19831579601316
Laske,fides,1,35.57508256913809
Laske,fides,1,2370.8513603383244
Laske,fides,1,99.18146686743438
Laske,fides,1,68.79931549634921
Laske,fides,1,103.49743575034233
Laske,fides,1,118.95986659579722
Laske,fides,1,77.43008852249483
Laske,fides,1,103.49743896554492
Laske,fides,1,87.47309760813476
Laske,fides,1,127.3706999617907
Laske,fides,1,23.321009951455608
Laske,fides,1,49.823385201804
Laske,fides,1,73.70155840227335
Laske,fides,1,99.18148998043887
Laske,fides,1,83.5063029959461
Laske,fides,1,91.24955549886545
Laske,fides,1,49.91279794082175
Laske,fides,1,3550.025599054987
Laske,fides,1,127.37027326706249
Laske,fides,1,40.942665085936994
Laske,fides,1,100.51438253734148
Laske,fides,1,14.129769600864847
Laske,fides,1,27.035580040773254
Laske,fides,1,112.7665108197732
Laske,fides,1,7.178577637980254
Laske,fides,1,121.52465600282738
Laske,fides,1,86.31442744032864
Laske,fides,1,92.21597900703404
Laske,fides,1,73.70157777049178
Laske,fides,1,103.497439661991
Laske,fides,1,61.02457602023878
Laske,fides,1,16315453135633.148
Laske,fides,1,112.07816306750169
Laske,fides,1,23.32101370161348
Laske,fides,1,73.70157305864092
Laske,fides,1,289962124.9678438
Laske,fides,1,1710393.6709263118
Laske,fides,1,73.70157840139177
Laske,fides,1,27.035577909503388
Laske,fides,1,83.63765794435028
Laske,fides,1,100.51434143063011
Laske,fides,1,35.91974665243674
Laske,fides,1,60.26353305530722
Laske,fides,1,87.47319061096135
Laske,fides,1,57.19261513823557
Laske,fides,1,35.91976599423862
Laske,fides,1,112.07810469683346
Laske,fides,1,57.57881317242061
Laske,fides,1,380.0462928252159
Laske,fides,1,103.49744985389998
Laske,fides,1,128.34831501969734
Laske,fides,1,127.37052761503764
Laske,fides,1,112.047464768353
Laske,fides,1,118.31486163815805
Laske,fides,1,5.046824185228616e-07
Laske,fides,1,67.13376824108025
Laske,fides,1,93.62012593089923
Laske,fides,1,23.321014151566658
Laske,fides,1,99.18153536246325
Laske,fides,1,140.30678651475398
Laske,fides,1,8.633879303943104e-06
Laske,fides,1,140.17669224403437
Laske,fides,1,125.27732640841128
Laske,fides,1,103.49743629483692
Laske,fides,1,82.23369749919948
Laske,fides,1,83.506954752463
Laske,fides,1,73.70157850357896
Laske,fides,1,58.84789832789795
Laske,fides,1,99.78653980682685
Laske,fides,1,59.75994169416765
Laske,fides,1,89.80027836470947
Laske,fides,1,17256798.54327262
Laske,fides,1,40229922.20039102
Laske,fides,1,37.76705215588811
Laske,fides,1,131.60469594387172
Laske,fides,1,216996.291912466
Laske,fides,1,190.2176839750913
Laske,fides,1,83.88583087744848
Laske,fides,1,27.035580141457558
Laske,fides,1,99.18140531120508
Laske,fides,1,57.30253056799069
Laske,fides,1,57.30252860921706
Laske,fides,1,80.82486521138242
Laske,fides,1,115.96914369882575
Laske,fides,1,68.79931011097585
Laske,fides,1,33.671870787477474
Laske,fides,1,77.14289917980301
Laske,fides,1,93.35561706921789
Laske,fides,1,87.47319256668743
Laske,fides,1,60.26349160627302
Laske,fides,1,88.29667128921773
Laske,fides,1,88.1268028129291
Laske,fides,1,83.63765790153127
Laske,fides,1,5.093589834359591e-07
Laske,fides,1,88.77561972372081
Laske,fides,1,60.26352994407955
Laske,fides,1,99.18148007523587
Laske,fides,1,81.36978289023375
Laske,fides,1,94.60782458244995
Laske,fides,1,83.5066433932592
Laske,fides,1,34.11338167421184
Laske,fides,1,91.29408519542136
Laske,fides,1,217.3019808928434
Laske,fides,1,61.043323044914985
Laske,fides,1,115.96915208943153
Laske,fides,1,115.85049376254057
Laske,fides,1,94.36548766327553
Laske,fides,1,88.2303502844789
Laske,fides,1,111.36829320262848
Laske,fides,1,33.67187058769218
Laske,fides,1,27.0355798338187
Laske,fides,1,64.79422660946483
Laske,fides,1,103.49749391831557
Laske,fides,1,86.2651697502015
Laske,fides,1,4.586226509672997e-07
Laske,fides,1,92.20621752429906
Laske,fides,1,57.302516691479525
Laske,fides,1,109.18424353729728
Laske,fides,1,112.96179402640871
Laske,fides,1,87.47310419101524
Laske,fides,1,87.3937194399798
Laske,fides,1,103.49769255616417
Laske,fides,1,23.321013942294712
Laske,fides,1,89.9567685664536
Laske,fides,1,92.21647106967248
Laske,fides,1,37.76705208374807
Laske,fides,1,138.04542108522617
Laske,fides,1,83.50695490769334
Laske,fides,1,131.36865214407192
Laske,fides,1,121.5248198939089
Laske,fides,1,91.46961246647624
Laske,fides,1,14.129769631642546
Laske,fides,1,329371.74300885765
Laske,fides,1,125.27782721620417
Laske,fides,1,68.15119736550326
Laske,fides,1,18717188136413.832
Laske,fides,1,2968.230905013953
Laske,fides,1,133.0146801804578
Laske,fides,1,129.7085803052646
Laske,fides,1,60.26304632173384
Laske,fides,1,549.4811259843977
Laske,fides,1,86.31442820509704
Laske,fides,1,125.27732293590759
Laske,fides,1,87.47319069941915
Laske,fides,1,85.88014472538748
Laske,fides,1,4.765844892062887e-07
Laske,fides,1,99.18148331787711
Laske,fides,1,43.325928710454946
Laske,fides,1,57.19372252098606
Laske,fides,1,91.27029207850512
Laske,fides,1,74.57960797466734
Laske,fides,1,102.8968677608305
Laske,fides,1,1114641.6261720476
Laske,fides,1,2533.395876700811
Laske,fides,1,35.91974633723299
Laske,fides,1,75.63126162367064
Laske,fides,1,108.29845148500635
Laske,fides,1,99650836838114.03
Laske,fides,1,3139.9779616265137
Laske,fides,1,34.27799372200661
Laske,fides,1,63.28916378017851
Laske,fides,1,178.37095069966932
Laske,fides,1,57.52945392093034
Laske,fides,1,122.71364549392501
Laske,fides,1,57.18646224141759
Laske,fides,1,87.47319300919042
Laske,fides,1,803405.8258185486
Laske,fides,1,142.3451031330818
Laske,fides,1,83.6376590183711
Laske,fides,1,112.96164636820743
Laske,fides,1,3512.592967317525
Laske,fides,1,88.16316416297423
Laske,fides,1,100.51437370102849
Laske,fides,1,6844.558840685627
Laske,fides,1,134.59338943801856
Laske,fides,1,57.6093541200683
Laske,fides,1,102.89687346783057
Laske,fides,1,86.31213301380615
Laske,fides,1,205.1615587547608
Laske,fides,1,86.31359755812616
Laske,fides,1,128.33170802462388
Laske,fides,1,83.66114324412945
Laske,fides,1,100.6364586810592
Laske,fides,1,57.217345628453984
Laske,fides,1,13236.247996695547
Laske,fides,1,115.8506681814336
Laske,fides,1,43.32592825222849
Laske,fides,1,69.22326929058119
Laske,fides,1,115.96914952123865
Laske,fides,1,33.6718707950742
Laske,fides,1,83.0430871349879
Laske,fides,1,103.49743584847727
Laske,fides,1,105.59332804926146
Laske,fides,1,86.31382589135461
Laske,fides,1,100.67538362729772
Laske,fides,1,57.30253318401077
Laske,fides,1,84.07169829052071
Laske,fides,1,35.920416389519744
Laske,fides,1,3002.038773703751
Laske,fides,1,109.69229983730861
Laske,fides,1,103.49770360370883
Laske,fides,1,127.2228019950266
Laske,fides,1,122.71347488487902
Laske,fides,1,102.89653610848956
Laske,fides,1,81.60213872217508
Laske,fides,1,31221.875468961618
Laske,fides,1,102.8153458859639
Laske,fides,1,27.035580130377014
Laske,fides,1,27.035579949344708
Laske,fides,1,96.42521820792564
Laske,fides,1,118.9598930917279
Laske,fides,1,78.22983208603529
Laske,fides,1,131.60478388072096
Laske,fides,1,85.27199093846815
Laske,fides,1,27.035580207968792
Laske,fides,1,68.79931682502047
Laske,fides,1,783270.5968258387
Laske,fides,1,116465117.20776063
Laske,fides,1,127.37050183324828
Laske,fides,1,97.70847241182787
Laske,fides,1,118.9598909391251
Laske,fides,1,95.5445568063879
Laske,fides,1,57.19260959642821
Laske,fides,1,102.89690131686706
Laske,fides,1,99.1814238248661
Laske,fides,1,103.49743975925958
Laske,fides,1,93.62025174876618
Laske,fides,1,7682.6002964862055
Laske,fides,1,35.918405419447595
Laske,fides,1,110.00390187257233
Laske,fides,1,86.31442755295257
Laske,fides,1,466.11448792772615
Laske,fides,1,60.26351840864169
Laske,fides,1,125.27733116033647
Laske,fides,1,66.89232908943461
Laske,fides,1,9.074386753127328e-07
Laske,fides,1,115.8505213695272
Laske,fides,1,83.88618960245242
Laske,fides,1,121.5243081884226
Laske,fides,1,171.62536479157478
Laske,fides,1,127.37038596338124
Laske,fides,1,90.8889681602189
Laske,fides,1,98.96513073946358
Laske,fides,1,115.96915206737265
Laske,fides,1,8278119893445.823
Laske,fides,1,94.60258010004509
Laske,fides,1,97.40670514134865
Laske,fides,1,102.89687341176807
Laske,fides,1,4.9727602029381615
Laske,fides,1,125.27738053689137
Laske,fides,1,23.32095330074054
Laske,fides,1,49.912798356772726
Laske,fides,1,138.04593580627647
Laske,fides,1,73.70158606704018
Laske,fides,1,23.321014261381038
Laske,fides,1,57.30251656575524
Laske,fides,1,5.051280252204265
Laske,fides,1,72.83984751051634
Laske,fides,1,18.114101314695176
Laske,fides,1,115.96751225126849
